Date,Timestamp,Open,High,Low,Close,Volume
20180717,04:30:00,1.17169,1.17184,1.1716,1.17184,1442.22000300884
20180717,04:45:00,1.17183,1.1719,1.17168,1.17183,1132.52000296116
20180717,05:00:00,1.17184,1.17189,1.17147,1.17152,1645.22000348568
20180717,05:15:00,1.17152,1.17158,1.17135,1.17148,1928.65000081062
20180717,05:30:00,1.17148,1.17164,1.17144,1.17163,1234.38000190258
20180717,05:45:00,1.17163,1.17165,1.17129,1.17129,1774.85001039505
20180717,06:00:00,1.17129,1.17212,1.17103,1.17203,3786.4100009203
20180717,06:15:00,1.17204,1.17329,1.17198,1.17308,4869.81999856234
20180717,06:30:00,1.17307,1.17312,1.17257,1.17283,3878.92997944355
20180717,06:45:00,1.17282,1.17352,1.17268,1.17338,3622.59998881817
20180717,07:00:00,1.17337,1.17348,1.17299,1.17338,3920.20998954773
20180717,07:15:00,1.17337,1.17339,1.17275,1.17307,3906.13000380993
20180717,07:30:00,1.17308,1.17374,1.17288,1.17353,3530.9399958849
20180717,07:45:00,1.17352,1.17357,1.17252,1.1728,4197.72999799252
20180717,08:00:00,1.1728,1.17348,1.17276,1.17316,3540.01000070572
20180717,08:15:00,1.17316,1.17321,1.17262,1.17274,3295.27999782562
20180717,08:30:00,1.17274,1.17372,1.17268,1.17365,3707.93000778556
20180717,08:45:00,1.17365,1.17428,1.1736,1.17413,4210.54999983311
20180717,09:00:00,1.17414,1.17446,1.17376,1.17394,3887.98000204563
20180717,09:15:00,1.17393,1.17395,1.17319,1.17333,3909.92999732494
20180717,09:30:00,1.17333,1.17383,1.17321,1.17362,2877.05999875069
20180717,09:45:00,1.17361,1.17361,1.1729,1.17297,3235.2299888134
20180717,10:00:00,1.17298,1.17314,1.17267,1.1727,3613.74998617172
20180717,10:15:00,1.1727,1.17296,1.17202,1.17238,4269.49999666214
20180717,10:30:00,1.17238,1.17269,1.17173,1.17216,3163.98999381065
20180717,10:45:00,1.17216,1.17231,1.17168,1.17173,2778.880002141
20180717,11:00:00,1.17173,1.17222,1.17129,1.17136,3409.12999165058
20180717,11:15:00,1.17134,1.17148,1.17081,1.17132,4145.33999449015
20180717,11:30:00,1.17132,1.17133,1.17062,1.17117,3300.64999639988
20180717,11:45:00,1.17115,1.17129,1.17026,1.17052,3762.59000194073
20180717,12:00:00,1.17051,1.17072,1.16991,1.1707,4110.94999921322
20180717,12:15:00,1.17071,1.17093,1.17018,1.17031,3584.1399948597
20180717,12:30:00,1.17031,1.17087,1.17005,1.17018,4610.18998086452
20180717,12:45:00,1.17017,1.17025,1.16911,1.16972,4082.95999228954
20180717,13:00:00,1.16972,1.16997,1.16904,1.16993,4582.3299934864
20180717,13:15:00,1.16989,1.16998,1.16925,1.1697,3797.60999774933
20180717,13:30:00,1.16971,1.17012,1.16934,1.1697,4186.44999587536
20180717,13:45:00,1.16971,1.16983,1.16842,1.16858,4470.01998448372
20180717,14:00:00,1.16858,1.17024,1.16846,1.16982,5774.97000026703
20180717,14:15:00,1.16982,1.17038,1.16915,1.16926,4820.31998860836
20180717,14:30:00,1.16927,1.16953,1.16857,1.16869,5606.23999619484
20180717,14:45:00,1.16868,1.16908,1.16804,1.16822,5085.31999886036
20180717,15:00:00,1.16825,1.1692,1.16815,1.16863,4362.03999066353
20180717,15:15:00,1.16864,1.16928,1.16835,1.16891,3715.30999076366
20180717,15:30:00,1.16892,1.16903,1.1685,1.16851,2911.42998862267
20180717,15:45:00,1.1685,1.16857,1.16619,1.16619,4148.53999733925
20180717,16:00:00,1.16621,1.1667,1.16565,1.16638,4767.52998161316
20180717,16:15:00,1.16637,1.16638,1.16555,1.16599,3764.92998814583
20180717,16:30:00,1.16599,1.16616,1.1655,1.16589,3063.99999213219
20180717,16:45:00,1.16589,1.16609,1.1653,1.16537,3285.46999776363
20180717,17:00:00,1.16537,1.16577,1.16501,1.16539,2943.95998597145
20180717,17:15:00,1.16539,1.16574,1.16523,1.16529,2745.01999723911
20180717,17:30:00,1.16531,1.16659,1.16496,1.16647,3743.01999235153
20180717,17:45:00,1.16647,1.16688,1.16616,1.16647,4477.21998989582
20180717,18:00:00,1.16646,1.16646,1.16576,1.1658,2731.9499925375
20180717,18:15:00,1.1658,1.16582,1.16532,1.1657,3145.02999079227
20180717,18:30:00,1.16571,1.16637,1.1657,1.16635,2275.41999101639
20180717,18:45:00,1.16634,1.16641,1.16591,1.16633,2808.91000580788
20180717,19:00:00,1.16633,1.1664,1.16605,1.16634,2588.08999502659
20180717,19:15:00,1.16634,1.16636,1.16603,1.16625,1996.0499972105
20180717,19:30:00,1.16625,1.16633,1.16599,1.16615,2085.12999391556
20180717,19:45:00,1.16615,1.16645,1.16609,1.1664,1721.77000153065
20180717,20:00:00,1.1664,1.16654,1.16616,1.16626,1298.68000090122
20180717,20:15:00,1.16625,1.1664,1.16616,1.16633,884.760001659393
20180717,20:30:00,1.16633,1.16643,1.16617,1.16619,1162.22000089288
20180717,20:45:00,1.16618,1.16626,1.16601,1.16607,1200.63999563456
20180717,21:00:00,1.16608,1.16617,1.16565,1.16578,645.110002025962
20180717,21:15:00,1.16579,1.16606,1.16574,1.16585,936.289994597435
20180717,21:30:00,1.16585,1.16602,1.16568,1.166,799.050000429153
20180717,21:45:00,1.166,1.16603,1.16574,1.16584,1065.1400039196
20180717,22:00:00,1.16583,1.16609,1.16582,1.16585,1232.62000090629
20180717,22:15:00,1.16585,1.16589,1.16565,1.16572,411.110002636909
20180717,22:30:00,1.16573,1.16589,1.16573,1.16576,625.320001363754
20180717,22:45:00,1.16577,1.1659,1.16575,1.16578,632.860001087189
20180717,23:00:00,1.16579,1.16579,1.16484,1.1649,1229.71999919415
20180717,23:15:00,1.16491,1.16534,1.16486,1.16528,1800.01000142097
20180717,23:30:00,1.16528,1.16561,1.16521,1.16556,1211.40999913216
20180717,23:45:00,1.16556,1.1656,1.1652,1.1653,1108.06000089645
20180718,00:00:00,1.16536,1.16595,1.16535,1.16581,2091.44001376629
20180718,00:15:00,1.1658,1.16593,1.1656,1.16565,1850.80000317097
20180718,00:30:00,1.16566,1.16572,1.16525,1.16545,1791.12000894547
20180718,00:45:00,1.16545,1.16587,1.16532,1.16581,1723.08001077175
20180718,01:00:00,1.16581,1.16582,1.16544,1.16555,1437.32999777794
20180718,01:15:00,1.16554,1.16598,1.16551,1.16572,1631.20000183582
20180718,01:30:00,1.16572,1.16628,1.16567,1.16624,1826.72000873089
20180718,01:45:00,1.16624,1.16648,1.1656,1.16564,2196.15000009537
20180718,02:00:00,1.16566,1.16602,1.1655,1.16595,2026.03001093864
20180718,02:15:00,1.16595,1.16621,1.1658,1.16596,1759.29000627995
20180718,02:30:00,1.16596,1.16607,1.16565,1.16575,2298.5500099659
20180718,02:45:00,1.16574,1.16583,1.16544,1.1655,1955.56000196934
20180718,03:00:00,1.1655,1.16551,1.16522,1.16526,2444.55000531673
20180718,03:15:00,1.16527,1.16542,1.16517,1.1654,1636.72999858856
20180718,03:30:00,1.16541,1.16564,1.16525,1.16526,1752.81000757217
20180718,03:45:00,1.16525,1.16538,1.16515,1.16515,1466.56000626087
20180718,04:00:00,1.16517,1.16518,1.16444,1.16445,2491.18000531197
20180718,04:15:00,1.16446,1.16458,1.1641,1.16456,1548.02999854088
20180718,04:30:00,1.16456,1.16457,1.16425,1.16442,1708.77000188828
20180718,04:45:00,1.16441,1.1645,1.16409,1.16413,1189.95000445843
20180718,05:00:00,1.16415,1.16452,1.16372,1.16372,2017.33000147343
20180718,05:15:00,1.16371,1.16388,1.16348,1.16371,2572.39999938011
20180718,05:30:00,1.16373,1.16382,1.1634,1.16378,2789.76000189781
20180718,05:45:00,1.1638,1.1639,1.16318,1.16349,2376.96000063419
20180718,06:00:00,1.16352,1.16359,1.16256,1.16268,4021.65000213683
20180718,06:15:00,1.16268,1.16323,1.16251,1.16251,3927.69000220299
20180718,06:30:00,1.16252,1.16343,1.16252,1.16338,3972.21001362801
20180718,06:45:00,1.16341,1.1638,1.16312,1.16319,3856.78000473976
20180718,07:00:00,1.16318,1.16414,1.16296,1.16345,4012.61000561714
20180718,07:15:00,1.16345,1.16357,1.16249,1.16266,3579.08000159264
20180718,07:30:00,1.16265,1.16334,1.16191,1.16305,4748.12000072002
20180718,07:45:00,1.16303,1.16309,1.16209,1.16237,3027.35000395775
20180718,08:00:00,1.16237,1.16243,1.16152,1.16184,3683.1899920702
20180718,08:15:00,1.16184,1.16239,1.16127,1.16127,3539.96999037266
20180718,08:30:00,1.16125,1.16158,1.1607,1.16158,4595.0600001812
20180718,08:45:00,1.16159,1.16257,1.16144,1.16218,4126.93000745773
20180718,09:00:00,1.16218,1.16274,1.16154,1.1624,3841.60999059677
20180718,09:15:00,1.16242,1.16297,1.1622,1.16281,3717.729991436
20180718,09:30:00,1.16281,1.1629,1.16185,1.16201,3606.06000268459
20180718,09:45:00,1.16201,1.16288,1.16199,1.1625,3374.19999063015
20180718,10:00:00,1.16249,1.16329,1.16247,1.16252,3692.9999973774
20180718,10:15:00,1.16252,1.1628,1.16191,1.16202,3025.16000139713
20180718,10:30:00,1.16204,1.16222,1.16161,1.16207,2993.67999649048
20180718,10:45:00,1.16206,1.16224,1.16155,1.16216,2996.69000208378
20180718,11:00:00,1.16219,1.16222,1.1611,1.16202,4012.30999493599
20180718,11:15:00,1.16201,1.16243,1.16172,1.16173,3818.16999411583
20180718,11:30:00,1.16173,1.16204,1.161,1.16123,3677.099999547
20180718,11:45:00,1.16123,1.16134,1.16048,1.16076,4333.57999193668
20180718,12:00:00,1.16086,1.16127,1.16019,1.16111,5015.43999576569
20180718,12:15:00,1.16111,1.16159,1.16089,1.16127,4273.48999869823
20180718,12:30:00,1.16128,1.1626,1.1612,1.16235,4160.49999892712
20180718,12:45:00,1.16236,1.16278,1.16207,1.16228,3983.4199975729
20180718,13:00:00,1.16231,1.16318,1.16218,1.16268,4045.65999543667
20180718,13:15:00,1.16268,1.16319,1.16256,1.16288,4067.70999515057
20180718,13:30:00,1.16289,1.1638,1.16229,1.16352,4861.55999708176
20180718,13:45:00,1.16352,1.16395,1.16334,1.16354,4874.91999351978
20180718,14:00:00,1.16353,1.16387,1.16336,1.16359,4519.43999779224
20180718,14:15:00,1.16358,1.16427,1.16337,1.16405,4417.27999985218
20180718,14:30:00,1.16406,1.16498,1.16388,1.16461,4025.63000833988
20180718,14:45:00,1.16461,1.16483,1.16418,1.16426,4954.44001317024
20180718,15:00:00,1.16427,1.16501,1.16401,1.16458,4522.83999705315
20180718,15:15:00,1.16458,1.16476,1.16432,1.16433,3362.02999854088
20180718,15:30:00,1.16432,1.16439,1.16396,1.16396,3398.74999535084
20180718,15:45:00,1.16397,1.16451,1.16363,1.16446,3189.52000284195
20180718,16:00:00,1.16447,1.16579,1.16446,1.16529,4123.25998997688
20180718,16:15:00,1.1653,1.16622,1.1651,1.16599,3710.40999567509
20180718,16:30:00,1.16601,1.16616,1.16574,1.16592,2439.30999648571
20180718,16:45:00,1.16592,1.16598,1.16513,1.16526,2342.84000372887
20180718,17:00:00,1.16526,1.16571,1.16517,1.16562,2740.02000284195
20180718,17:15:00,1.16563,1.16563,1.16515,1.16534,1738.06999337673
20180718,17:30:00,1.16532,1.16557,1.16516,1.16542,1535.01999330521
20180718,17:45:00,1.16541,1.16556,1.16491,1.16497,1753.4600007534
20180718,18:00:00,1.16498,1.16505,1.16446,1.16471,2483.26999878883
20180718,18:15:00,1.16472,1.16488,1.1646,1.16462,1934.55999565125
20180718,18:30:00,1.16461,1.16482,1.1644,1.16452,1832.60000026226
20180718,18:45:00,1.16453,1.16488,1.16449,1.16471,1707.99999940395
20180718,19:00:00,1.16474,1.16481,1.16443,1.16444,2253.58999454975
20180718,19:15:00,1.16444,1.16448,1.16417,1.16424,1923.68999683857
20180718,19:30:00,1.16423,1.16428,1.16375,1.16379,1924.4099984169
20180718,19:45:00,1.16378,1.16458,1.16378,1.16424,2411.90999734402
20180718,20:00:00,1.16423,1.16436,1.16376,1.164,1653.0600040555
20180718,20:15:00,1.16403,1.16434,1.16396,1.16428,799.010000824928
20180718,20:30:00,1.16428,1.16432,1.16399,1.16429,982.299997806549
20180718,20:45:00,1.16429,1.16441,1.16381,1.16381,1271.7500000596
20180718,21:00:00,1.16381,1.16416,1.16366,1.16409,1647.35000681877
20180718,21:15:00,1.1641,1.1644,1.16401,1.16437,1014.41999793053
20180718,21:30:00,1.16434,1.16446,1.16411,1.1643,1881.52999913692
20180718,21:45:00,1.1643,1.16446,1.16426,1.16438,955.189998827875
20180718,22:00:00,1.16439,1.16443,1.16414,1.16436,1466.30999279022
20180718,22:15:00,1.16436,1.16445,1.16408,1.16435,674.190002560616
20180718,22:30:00,1.16434,1.1645,1.16418,1.1644,647.990001440048
20180718,22:45:00,1.1644,1.16449,1.16433,1.16434,655.900000095367
20180718,23:00:00,1.16434,1.16447,1.16418,1.1643,883.890001177788
20180718,23:15:00,1.16429,1.16451,1.16429,1.16436,848.029997348785
20180718,23:30:00,1.16436,1.16441,1.16411,1.16439,629.119997501373
20180718,23:45:00,1.16439,1.16454,1.16421,1.16449,729.109998941422
20180719,00:00:00,1.16449,1.16534,1.16441,1.1653,2220.55999946594
20180719,00:15:00,1.16531,1.16535,1.16486,1.16486,2409.6299945116
20180719,00:30:00,1.16485,1.16531,1.16477,1.16524,1651.42999494076
20180719,00:45:00,1.16525,1.16542,1.16509,1.16532,2236.23999369144
20180719,01:00:00,1.16531,1.16565,1.16495,1.16506,2739.70999288559
20180719,01:15:00,1.16507,1.16515,1.16429,1.16457,2533.30998921394
20180719,01:30:00,1.16457,1.16516,1.16411,1.1645,3606.91999590397
20180719,01:45:00,1.1645,1.16502,1.16442,1.1649,2134.63000488281
20180719,02:00:00,1.16491,1.16505,1.16413,1.16441,2170.17999815941
20180719,02:15:00,1.16441,1.16447,1.16399,1.16415,1825.54000103474
20180719,02:30:00,1.16414,1.16435,1.164,1.16419,1905.52999699116
20180719,02:45:00,1.16419,1.16472,1.16408,1.16465,1818.99000144005
20180719,03:00:00,1.16465,1.16473,1.16425,1.16435,1994.05000686646
20180719,03:15:00,1.16435,1.1652,1.16435,1.16511,2008.74001383781
20180719,03:30:00,1.1651,1.16549,1.1651,1.16523,1658.41000938416
20180719,03:45:00,1.16523,1.16526,1.16494,1.16517,1715.42000567913
20180719,04:00:00,1.16517,1.16534,1.16501,1.16534,1507.21000671387
20180719,04:15:00,1.16534,1.16536,1.16464,1.16481,1849.60001158714
20180719,04:30:00,1.16479,1.16507,1.16464,1.16476,1898.78000307083
20180719,04:45:00,1.16477,1.16501,1.16465,1.16476,1377.43000340462
20180719,05:00:00,1.16476,1.16497,1.16456,1.16481,1616.53000497818
20180719,05:15:00,1.16482,1.16485,1.16437,1.16447,1916.23000669479
20180719,05:30:00,1.16447,1.16453,1.16425,1.16428,2567.37000894547
20180719,05:45:00,1.16427,1.16447,1.164,1.16409,2465.66000151634
20180719,06:00:00,1.16409,1.16443,1.16328,1.16352,4248.71999442577
20180719,06:15:00,1.16351,1.16361,1.16254,1.16295,4727.86000442505
20180719,06:30:00,1.16296,1.16338,1.16224,1.16235,7147.87002408504
20180719,06:45:00,1.16233,1.16277,1.16195,1.16242,4662.05000543594
20180719,07:00:00,1.16243,1.16272,1.16104,1.16137,5297.23001384735
20180719,07:15:00,1.16137,1.16142,1.16071,1.16118,5095.93999278545
20180719,07:30:00,1.16118,1.16156,1.16059,1.16138,4910.06000423431
20180719,07:45:00,1.16137,1.16172,1.16064,1.16078,4256.86000025272
20180719,08:00:00,1.16077,1.16184,1.16068,1.1608,4822.04000532627
20180719,08:15:00,1.16079,1.16131,1.16064,1.16115,4233.91000723839
20180719,08:30:00,1.16115,1.16179,1.16036,1.16113,5896.32001960278
20180719,08:45:00,1.16113,1.16138,1.16054,1.16126,5056.5700006485
20180719,09:00:00,1.16129,1.16154,1.16089,1.16114,4279.99000275135
20180719,09:15:00,1.16114,1.16122,1.16069,1.1607,3674.64000165462
20180719,09:30:00,1.16071,1.16073,1.1595,1.16011,4892.05999696255
20180719,09:45:00,1.1601,1.16077,1.1599,1.16061,4219.14000236988
20180719,10:00:00,1.1606,1.16071,1.16009,1.16034,4469.92000365257
20180719,10:15:00,1.16036,1.16139,1.16007,1.16122,4322.01000165939
20180719,10:30:00,1.16122,1.16122,1.15974,1.16008,3742.39999508858
20180719,10:45:00,1.16007,1.16058,1.15952,1.15954,3665.61000430584
20180719,11:00:00,1.15957,1.15974,1.15864,1.1591,4583.05000352859
20180719,11:15:00,1.15909,1.15937,1.15859,1.15928,4075.92999649048
20180719,11:30:00,1.1593,1.15994,1.15911,1.1597,3970.8499879837
20180719,11:45:00,1.15971,1.16007,1.15906,1.16006,4204.42999255657
20180719,12:00:00,1.16005,1.16006,1.15859,1.15877,5099.27999424934
20180719,12:15:00,1.15876,1.15892,1.15814,1.15836,4094.43999445438
20180719,12:30:00,1.15837,1.15878,1.15748,1.15835,4475.06000152975
20180719,12:45:00,1.15835,1.15904,1.158,1.15862,3869.21999871731
20180719,13:00:00,1.15862,1.15996,1.15848,1.15995,4174.39999806881
20180719,13:15:00,1.15995,1.15995,1.15915,1.15934,3246.80999648571
20180719,13:30:00,1.15933,1.16091,1.1593,1.16039,4885.03000104427
20180719,13:45:00,1.16038,1.16046,1.15962,1.15965,4586.37999045849
20180719,14:00:00,1.15965,1.16216,1.1596,1.16214,5764.89999520779
20180719,14:15:00,1.16214,1.16214,1.16086,1.16095,5247.77999305725
20180719,14:30:00,1.16097,1.16139,1.16077,1.16129,5402.7400021553
20180719,14:45:00,1.16127,1.16156,1.16062,1.16135,5146.03999435902
20180719,15:00:00,1.16135,1.16137,1.16042,1.16099,4721.45000255108
20180719,15:15:00,1.16099,1.16106,1.15974,1.16006,4918.40998756886
20180719,15:30:00,1.16004,1.1604,1.15991,1.16005,3423.64998924732
20180719,15:45:00,1.16005,1.1604,1.15961,1.16032,2955.72998547554
20180719,16:00:00,1.16034,1.16087,1.1603,1.16079,3049.36999607086
20180719,16:15:00,1.16078,1.16089,1.16021,1.16071,3253.57999229431
20180719,16:30:00,1.16071,1.16101,1.16058,1.16085,2373.89999127388
20180719,16:45:00,1.16085,1.16099,1.16029,1.16071,2729.70999324322
20180719,17:00:00,1.16071,1.16436,1.16058,1.1643,6674.68000531197
20180719,17:15:00,1.1643,1.16785,1.16398,1.1666,6851.56999433041
20180719,17:30:00,1.16664,1.1674,1.16641,1.1666,4404.10999584198
20180719,17:45:00,1.16662,1.16686,1.16343,1.16541,5225.57998931408
20180719,18:00:00,1.16543,1.16646,1.1652,1.16543,5407.00000035763
20180719,18:15:00,1.16543,1.16591,1.16487,1.16516,4048.06000208855
20180719,18:30:00,1.16516,1.16557,1.16461,1.16469,3934.38999998569
20180719,18:45:00,1.16467,1.16514,1.16442,1.16457,3744.66000711918
20180719,19:00:00,1.16452,1.16461,1.16404,1.16445,3222.88999581337
20180719,19:15:00,1.16444,1.1647,1.16376,1.16383,2867.8099988699
20180719,19:30:00,1.16381,1.16394,1.16362,1.16377,2517.39998757839
20180719,19:45:00,1.16377,1.16412,1.16362,1.16363,1691.96999084949
20180719,20:00:00,1.16363,1.16406,1.16319,1.16402,1118.04999864101
20180719,20:15:00,1.16401,1.16478,1.16397,1.16474,959.929996728897
20180719,20:30:00,1.16473,1.16481,1.16438,1.16447,1521.30000150204
20180719,20:45:00,1.16448,1.16448,1.16406,1.16412,1257.50000369549
20180719,21:00:00,1.16407,1.16442,1.16405,1.16434,887.250002659857
20180719,21:15:00,1.16434,1.16469,1.16422,1.1645,774.020002841949
20180719,21:30:00,1.16447,1.16467,1.16401,1.16432,1779.44000378996
20180719,21:45:00,1.16433,1.16468,1.16429,1.16447,1268.52000027895
20180719,22:00:00,1.16448,1.16469,1.16436,1.16447,1340.69999450445
20180719,22:15:00,1.16449,1.16483,1.16434,1.16483,1334.62999892235
20180719,22:30:00,1.16483,1.16483,1.16441,1.16457,1214.29000985622
20180719,22:45:00,1.16457,1.16482,1.16448,1.16451,963.29000210762
20180719,23:00:00,1.16451,1.16464,1.16426,1.16459,927.55999648571
20180719,23:15:00,1.16459,1.1652,1.16455,1.16487,612.02999997139
20180719,23:30:00,1.16487,1.16522,1.16477,1.16512,1270.88999342918
20180719,23:45:00,1.16512,1.1656,1.16491,1.16544,1520.30999290943
20180720,00:00:00,1.16547,1.16563,1.16515,1.16546,2387.58999717236
20180720,00:15:00,1.16545,1.16547,1.16508,1.16519,1943.18999409676
20180720,00:30:00,1.16517,1.16525,1.16479,1.16494,2458.79999184608
20180720,00:45:00,1.16494,1.16565,1.1648,1.16542,2588.6399974823
20180720,01:00:00,1.16544,1.16597,1.16542,1.16578,1982.72999644279
20180720,01:15:00,1.16578,1.16583,1.16354,1.16418,4783.87999629974
20180720,01:30:00,1.16418,1.16423,1.16306,1.16342,4412.45999372005
20180720,01:45:00,1.16342,1.16361,1.16262,1.16353,3571.96999585629
20180720,02:00:00,1.16352,1.16478,1.16321,1.16435,3671.07001626492
20180720,02:15:00,1.16437,1.16455,1.16371,1.1645,3272.77999460697
20180720,02:30:00,1.16451,1.16526,1.16434,1.16509,3057.84000182152
20180720,02:45:00,1.16508,1.16509,1.16455,1.16478,2901.2100148201
20180720,03:00:00,1.16478,1.16515,1.16449,1.16499,3287.80999815464
20180720,03:15:00,1.165,1.16548,1.16489,1.16511,2786.03999984264
20180720,03:30:00,1.16512,1.1653,1.16489,1.16501,2936.33999967575
20180720,03:45:00,1.16502,1.16522,1.165,1.16503,2117.28999972343
20180720,04:00:00,1.16502,1.16544,1.1649,1.16498,2070.47999596596
20180720,04:15:00,1.16499,1.16524,1.16484,1.16523,1722.2899941206
20180720,04:30:00,1.16524,1.16529,1.165,1.16523,1514.54999649525
20180720,04:45:00,1.16523,1.16649,1.16513,1.1664,2927.97999942303
20180720,05:00:00,1.16639,1.16673,1.16593,1.16673,2368.79000353813
20180720,05:15:00,1.16673,1.16674,1.16618,1.16627,2713.23000204563
20180720,05:30:00,1.16626,1.16711,1.16618,1.16661,3372.44000983238
20180720,05:45:00,1.16661,1.16694,1.16644,1.16648,2629.66999864578
20180720,06:00:00,1.16648,1.16736,1.1661,1.16642,4028.59999334812
20180720,06:15:00,1.1664,1.16672,1.16565,1.16584,4557.47000169754
20180720,06:30:00,1.16583,1.16602,1.16471,1.16541,5093.95000874996
20180720,06:45:00,1.1654,1.16551,1.16456,1.16548,3861.2600030899
20180720,07:00:00,1.16547,1.16572,1.16385,1.16477,5737.63000190258
20180720,07:15:00,1.16478,1.16485,1.16332,1.16377,4857.05000329018
20180720,07:30:00,1.16377,1.16429,1.16371,1.16413,3427.38999896497
20180720,07:45:00,1.16416,1.16426,1.16373,1.16408,3299.13000047207
20180720,08:00:00,1.16408,1.16518,1.16378,1.16472,4329.82999372482
20180720,08:15:00,1.16475,1.16512,1.1644,1.16512,3436.05999565125
20180720,08:30:00,1.16512,1.16538,1.16476,1.16506,3751.85000133514
20180720,08:45:00,1.16506,1.16516,1.16409,1.1641,3890.69000029564
20180720,09:00:00,1.16414,1.16538,1.16402,1.16538,4875.6500005722
20180720,09:15:00,1.16539,1.16552,1.16491,1.16527,4328.41000175476
20180720,09:30:00,1.16528,1.16586,1.16522,1.16561,3209.15000605583
20180720,09:45:00,1.16563,1.16598,1.16531,1.16556,3700.00000166893
20180720,10:00:00,1.16557,1.16571,1.16447,1.16471,4356.09999060631
20180720,10:15:00,1.16471,1.165,1.16413,1.16466,6136.43999218941
20180720,10:30:00,1.16464,1.16523,1.1645,1.16462,5485.05000817776
20180720,10:45:00,1.16461,1.16522,1.16414,1.16502,4889.36999726295
20180720,11:00:00,1.16501,1.16538,1.16484,1.16498,3898.89000344276
20180720,11:15:00,1.16499,1.16599,1.1647,1.16547,3210.0799973011
20180720,11:30:00,1.16549,1.16602,1.16546,1.16592,3498.6599997282
20180720,11:45:00,1.16595,1.1665,1.16592,1.16628,4438.95000112057
20180720,12:00:00,1.16629,1.16737,1.1661,1.16692,5015.03999888897
20180720,12:15:00,1.16693,1.16746,1.16671,1.16739,4667.65998756886
20180720,12:30:00,1.16743,1.16949,1.16731,1.16937,6205.30999565125
20180720,12:45:00,1.16936,1.17149,1.16919,1.17125,8043.88998496532
20180720,13:00:00,1.17124,1.17149,1.17023,1.17105,7365.91000366211
20180720,13:15:00,1.17106,1.17223,1.17068,1.17134,6703.24000561237
20180720,13:30:00,1.17135,1.1723,1.17112,1.17146,6279.30000114441
20180720,13:45:00,1.17146,1.17173,1.17021,1.17159,6157.85000105947
20180720,14:00:00,1.17148,1.17218,1.17085,1.17085,5212.1500030756
20180720,14:15:00,1.17086,1.17146,1.17044,1.17089,4572.24999976158
20180720,14:30:00,1.17091,1.1712,1.1704,1.17067,5122.83000564575
20180720,14:45:00,1.17066,1.17125,1.17037,1.1707,5489.98999011517
20180720,15:00:00,1.17072,1.17103,1.17029,1.17074,5596.06000266224
20180720,15:15:00,1.17072,1.17117,1.17065,1.17077,5032.15000498295
20180720,15:30:00,1.17076,1.17079,1.17036,1.17047,3325.71998739243
20180720,15:45:00,1.17048,1.17135,1.17041,1.17084,3524.28998911381
20180720,16:00:00,1.17083,1.17114,1.17067,1.17074,3042.95000553131
20180720,16:15:00,1.17075,1.17115,1.17066,1.17081,2270.31998836994
20180720,16:30:00,1.1708,1.17082,1.17012,1.17057,2740.30999183655
20180720,16:45:00,1.17058,1.171,1.1705,1.17092,2866.69999289513
20180720,17:00:00,1.17095,1.17128,1.17073,1.17112,2367.29998612404
20180720,17:15:00,1.17112,1.17217,1.17111,1.17214,2969.1500005722
20180720,17:30:00,1.17213,1.17236,1.17156,1.17172,2680.60000193119
20180720,17:45:00,1.17172,1.17212,1.17158,1.17192,2171.2199985981
20180720,18:00:00,1.17192,1.17387,1.17189,1.17296,4187.25998771191
20180720,18:15:00,1.17296,1.17329,1.17275,1.17304,2919.90999269485
20180720,18:30:00,1.17302,1.17307,1.17227,1.17251,2612.72000074387
20180720,18:45:00,1.17255,1.17275,1.17226,1.17251,2627.73999893665
20180720,19:00:00,1.1725,1.17254,1.17202,1.17232,3025.75999701023
20180720,19:15:00,1.17232,1.17287,1.17231,1.17286,2308.72999763489
20180720,19:30:00,1.17286,1.17301,1.17246,1.17255,2423.84999883175
20180720,19:45:00,1.17255,1.17272,1.17246,1.17261,2789.84000897408
20180720,20:00:00,1.17261,1.17286,1.17236,1.17246,1138.38000369072
20180720,20:15:00,1.1725,1.17253,1.1722,1.17236,837.640002012253
20180720,20:30:00,1.17235,1.17246,1.17175,1.17203,1136.06999742985
20180720,20:45:00,1.17204,1.17224,1.17187,1.17196,1107.84000426531
20180722,21:00:00,1.17252,1.17279,1.17248,1.1725,391.810002684593
20180722,21:15:00,1.17251,1.17255,1.17243,1.17252,550.97000169754
20180722,21:30:00,1.17253,1.17283,1.17247,1.17253,896.060003042221
20180722,21:45:00,1.17253,1.17253,1.17233,1.1724,536.270000934601
20180722,22:00:00,1.17241,1.1728,1.17235,1.17244,1046.05999919772
20180722,22:15:00,1.17244,1.17271,1.1724,1.17266,548.750004172325
20180722,22:30:00,1.17266,1.17331,1.17263,1.17331,1071.68999993801
20180722,22:45:00,1.1733,1.17344,1.17314,1.17335,1214.81000304222
20180722,23:00:00,1.17337,1.17453,1.1733,1.17434,2278.62999939919
20180722,23:15:00,1.17434,1.17443,1.17368,1.17371,2047.65999865532
20180722,23:30:00,1.17371,1.17388,1.17352,1.17362,1292.04999792576
20180722,23:45:00,1.17361,1.1743,1.17356,1.17403,1526.46999967098
20180723,00:00:00,1.17404,1.17438,1.17346,1.17396,3009.109998703
20180723,00:15:00,1.17398,1.17463,1.17383,1.1746,2517.59999382496
